product_id,product_name,category,price,currency,launch_date,updated_at
P00683,Beauty_Product_0683,Beauty,25752.49,INR,2026-01-07,2026-09-11
P00684,Home_Product_0684,Home,4658.15,INR,2026-03-18,2026-09-01
P00685,Sports_Product_0685,Sports,33576.68,INR,2025-07-22,2026-09-08
P00686,Electronics_Product_0686,Electronics,45930.01,INR,2025-10-27,2026-09-11
P00687,Grocery_Product_0687,Grocery,18349.77,INR,2026-07-27,2026-09-02
P00688,Electronics_Product_0688,Electronics,14348.65,INR,2026-05-18,2026-09-04
P00689,Grocery_Product_0689,Grocery,13666.82,INR,2026-03-22,2026-09-10
P00690,Home_Product_0690,Home,12820.59,INR,2026-05-21,2026-09-04
P00691,Grocery_Product_0691,Grocery,48023.03,INR,2025-08-28,2026-09-09
P00692,Beauty_Product_0692,Beauty,38427.86,INR,2025-02-28,2026-09-06
P00693,Fashion_Product_0693,Fashion,25107.56,INR,2026-08-10,2026-09-01
P00694,Grocery_Product_0694,Grocery,16653.58,INR,2026-03-24,2026-09-06
P00695,Electronics_Product_0695,Electronics,27699.98,INR,2026-03-30,2026-09-09
P00696,Home_Product_0696,Home,37032.49,INR,2026-03-30,2026-09-02
P00697,Sports_Product_0697,Sports,26479.39,INR,2026-07-07,2026-09-09
P00698,Fashion_Product_0698,Fashion,48834.55,INR,2025-10-08,2026-09-04
P00699,Home_Product_0699,Home,17801.53,INR,2026-02-17,2026-09-09
P00700,Home_Product_0700,Home,30985.59,INR,2026-05-31,2026-09-01
P00701,Beauty_Product_0701,Beauty,7970.36,INR,2025-11-28,2026-09-01
P00702,Fashion_Product_0702,Fashion,12062.21,INR,2026-06-08,2026-09-10
P00703,Grocery_Product_0703,Grocery,29624.46,INR,2026-02-04,2026-09-05
P00704,Beauty_Product_0704,Beauty,40129.53,INR,2025-06-19,2026-09-05
P00705,Fashion_Product_0705,Fashion,14977.7,INR,2025-08-26,2026-09-06
P00706,Home_Product_0706,Home,26465.65,INR,2025-12-04,2026-09-03
P00707,Electronics_Product_0707,Electronics,9413.57,INR,2025-04-15,2026-09-11
P00708,Home_Product_0708,Home,19503.91,INR,2025-08-29,2026-09-09
P00709,Beauty_Product_0709,Beauty,3267.54,INR,2026-06-18,2026-09-09
P00710,Electronics_Product_0710,Electronics,10556.89,INR,2025-11-14,2026-09-07
P00711,Sports_Product_0711,Sports,14606.8,INR,2026-03-14,2026-09-01
P00712,Home_Product_0712,Home,29410.53,INR,2025-03-02,2026-09-04
P00713,Beauty_Product_0713,Beauty,20176.82,INR,2026-03-28,2026-09-05
P00714,Beauty_Product_0714,Beauty,21571.6,INR,2026-08-20,2026-09-02
P00715,Grocery_Product_0715,Grocery,37108.71,INR,2025-03-25,2026-09-07
P00716,Electronics_Product_0716,Electronics,9393.51,INR,2025-04-29,2026-09-06
P00717,Electronics_Product_0717,Electronics,49251.15,INR,2025-09-01,2026-09-10
P00718,Grocery_Product_0718,Grocery,20311.52,INR,2025-11-17,2026-09-06
P00719,Sports_Product_0719,Sports,39452.7,INR,2026-05-30,2026-09-02
P00720,Grocery_Product_0720,Grocery,28194.15,INR,2025-02-15,2026-09-01
P00721,Home_Product_0721,Home,6217.9,INR,2026-06-18,2026-09-10
P00722,Fashion_Product_0722,Fashion,10820.38,INR,2026-01-17,2026-09-03
P00723,Sports_Product_0723,Sports,20856.6,INR,2026-02-15,2026-09-01
P00724,Electronics_Product_0724,Electronics,40763.63,INR,2026-06-12,2026-09-06
P00725,Home_Product_0725,Home,37484.49,INR,2025-01-27,2026-09-03
P00726,Sports_Product_0726,Sports,17001.93,INR,2026-05-09,2026-09-04
P00727,Sports_Product_0727,Sports,675.93,INR,2025-02-01,2026-09-02
P00728,Fashion_Product_0728,Fashion,42791.8,INR,2025-12-29,2026-09-08
P00729,Electronics_Product_0729,Electronics,48158.11,INR,2025-04-05,2026-09-06
P00730,Sports_Product_0730,Sports,2833.47,INR,2025-04-03,2026-09-10
P00731,Home_Product_0731,Home,30417.52,INR,2026-08-16,2026-09-02
P00732,Fashion_Product_0732,Fashion,45675.03,INR,2026-01-18,2026-09-01
P00733,Home_Product_0733,Home,16867.54,INR,2026-08-13,2026-09-02
P00734,Grocery_Product_0734,Grocery,40666.65,INR,2025-08-16,2026-09-10
P00735,Beauty_Product_0735,Beauty,26658.51,INR,2025-03-25,2026-09-09
P00736,Beauty_Product_0736,Beauty,39767.17,INR,2026-05-20,2026-09-02
P00737,Beauty_Product_0737,Beauty,487.56,INR,2025-01-12,2026-09-11
P00738,Home_Product_0738,Home,30553.95,INR,2025-06-01,2026-09-10
P00739,Fashion_Product_0739,Fashion,35385.05,INR,2026-07-26,2026-09-06
P00740,Electronics_Product_0740,Electronics,24569.75,INR,2025-04-14,2026-09-10
P00741,Beauty_Product_0741,Beauty,4277.09,INR,2025-08-14,2026-09-04
P00742,Fashion_Product_0742,Fashion,3802.87,INR,2025-07-19,2026-09-05
P00743,Sports_Product_0743,Sports,17714.42,INR,2025-05-19,2026-09-01
P00744,Sports_Product_0744,Sports,43588.52,INR,2025-09-29,2026-09-01
P00745,Grocery_Product_0745,Grocery,2701.89,INR,2025-08-07,2026-09-08
P00746,Grocery_Product_0746,Grocery,3743.78,INR,2026-04-28,2026-09-08
P00747,Home_Product_0747,Home,26154.3,INR,2025-12-24,2026-09-07
P00748,Fashion_Product_0748,Fashion,35844.77,INR,2025-09-19,2026-09-09
P00749,Electronics_Product_0749,Electronics,19493.13,INR,2025-04-19,2026-09-02
P00750,Grocery_Product_0750,Grocery,45914.14,INR,2025-07-05,2026-09-07
P00751,Grocery_Product_0751,Grocery,6651.28,INR,2025-02-03,2026-09-11
P00752,Fashion_Product_0752,Fashion,45849.82,INR,2026-02-02,2026-09-10
P00753,Home_Product_0753,Home,47164.31,INR,2026-03-16,2026-09-06
P00754,Beauty_Product_0754,Beauty,33720.33,INR,2025-06-22,2026-09-02
P00755,Electronics_Product_0755,Electronics,27761.93,INR,2025-02-19,2026-09-11
P00756,Electronics_Product_0756,Electronics,27146.92,INR,2025-05-05,2026-09-11
P00757,Grocery_Product_0757,Grocery,6673.81,INR,2025-08-24,2026-09-11
P00758,Sports_Product_0758,Sports,42202.44,INR,2025-08-15,2026-09-04
P00759,Electronics_Product_0759,Electronics,9186.27,INR,2026-01-01,2026-09-10
P00760,Grocery_Product_0760,Grocery,25446.63,INR,2026-05-23,2026-09-10
P00761,Grocery_Product_0761,Grocery,45771.24,INR,2025-03-02,2026-09-07
P00762,Fashion_Product_0762,Fashion,11134.97,INR,2025-10-19,2026-09-11
P00763,Home_Product_0763,Home,30040.64,INR,2026-07-23,2026-09-11
P00764,Grocery_Product_0764,Grocery,25293.27,INR,2025-04-18,2026-09-01
P00765,Sports_Product_0765,Sports,35223.25,INR,2025-04-21,2026-09-10
P00766,Beauty_Product_0766,Beauty,43021.88,INR,2025-02-19,2026-09-05
P00767,Home_Product_0767,Home,1637.99,INR,2025-06-17,2026-09-02
P00768,Electronics_Product_0768,Electronics,7133.99,INR,2025-02-20,2026-09-04
P00769,Beauty_Product_0769,Beauty,392.7,INR,2025-05-06,2026-09-07
P00770,Home_Product_0770,Home,38820.11,INR,2026-07-25,2026-09-01
P00771,Home_Product_0771,Home,12828.93,INR,2026-02-21,2026-09-01
P00772,Sports_Product_0772,Sports,35102.32,INR,2026-05-27,2026-09-02
P00773,Home_Product_0773,Home,2002.24,INR,2026-07-20,2026-09-04
P00774,Home_Product_0774,Home,21299.12,INR,2025-11-30,2026-09-05
P00775,Home_Product_0775,Home,28344.35,INR,2025-12-27,2026-09-01
P00776,Beauty_Product_0776,Beauty,675.59,INR,2025-12-07,2026-09-09
P00777,Electronics_Product_0777,Electronics,20756.15,INR,2025-05-15,2026-09-08
P00778,Home_Product_0778,Home,17088.97,INR,2026-03-19,2026-09-10
P00779,Sports_Product_0779,Sports,11098.89,INR,2026-07-14,2026-09-06
P00780,Sports_Product_0780,Sports,32726.68,INR,2026-05-14,2026-09-05
P00781,Fashion_Product_0781,Fashion,30457.59,INR,2025-10-08,2026-09-02
P00782,Home_Product_0782,Home,7238.45,INR,2025-01-17,2026-09-05
P00783,Sports_Product_0783,Sports,18017.43,INR,2026-03-30,2026-09-07
P00784,Fashion_Product_0784,Fashion,15877.18,INR,2025-07-15,2026-09-11
P00785,Grocery_Product_0785,Grocery,26728.34,INR,2026-04-11,2026-09-07
P00786,Beauty_Product_0786,Beauty,30279.5,INR,2025-12-20,2026-09-04
P00787,Electronics_Product_0787,Electronics,4875.74,INR,2025-10-20,2026-09-08
P00788,Fashion_Product_0788,Fashion,26268.38,INR,2026-02-15,2026-09-02
P00789,Beauty_Product_0789,Beauty,49461.5,INR,2026-01-20,2026-09-09
P00790,Home_Product_0790,Home,29163.27,INR,2025-01-15,2026-09-03
P00791,Grocery_Product_0791,Grocery,19431.28,INR,2026-04-02,2026-09-07
P00792,Electronics_Product_0792,Electronics,6134.89,INR,2026-02-04,2026-09-07
P00793,Fashion_Product_0793,Fashion,38458.53,INR,2026-07-08,2026-09-07
P00794,Beauty_Product_0794,Beauty,492.11,INR,2025-07-14,2026-09-05
P00795,Sports_Product_0795,Sports,26151.46,INR,2025-10-04,2026-09-07
P00796,Sports_Product_0796,Sports,29764.35,INR,2026-02-27,2026-09-08
P00797,Grocery_Product_0797,Grocery,2393.04,INR,2026-02-10,2026-09-06
P00798,Beauty_Product_0798,Beauty,7953.33,INR,2026-05-25,2026-09-08
P00799,Grocery_Product_0799,Grocery,14837.08,INR,2025-06-11,2026-09-02
P00800,Home_Product_0800,Home,41109.81,INR,2026-05-25,2026-09-03
P00801,Fashion_Product_0801,Fashion,4427.17,INR,2025-06-01,2026-09-06
P00802,Fashion_Product_0802,Fashion,13747.47,INR,2025-07-27,2026-09-06
P00803,Fashion_Product_0803,Fashion,17143.4,INR,2026-02-04,2026-09-01
P00804,Electronics_Product_0804,Electronics,26096.84,INR,2026-06-20,2026-09-10
P00805,Home_Product_0805,Home,30049.15,INR,2025-03-06,2026-09-08
P00806,Fashion_Product_0806,Fashion,5488.22,INR,2025-02-27,2026-09-06
P00807,Fashion_Product_0807,Fashion,510.91,INR,2026-01-04,2026-09-04
P00808,Home_Product_0808,Home,10039.98,INR,2025-03-31,2026-09-04
P00809,Grocery_Product_0809,Grocery,6038.45,INR,2025-10-06,2026-09-06
P00810,Beauty_Product_0810,Beauty,930.25,INR,2025-08-24,2026-09-05
P00811,Grocery_Product_0811,Grocery,7554.74,INR,2025-06-03,2026-09-03
P00812,Grocery_Product_0812,Grocery,35918.64,INR,2025-05-07,2026-09-01
P00813,Sports_Product_0813,Sports,4350.35,INR,2025-05-31,2026-09-10
P00814,Home_Product_0814,Home,45828.22,INR,2025-08-20,2026-09-02
P00815,Home_Product_0815,Home,45446.79,INR,2025-03-18,2026-09-05
P00816,Electronics_Product_0816,Electronics,40390.53,INR,2026-07-06,2026-09-08
P00817,Sports_Product_0817,Sports,11199.03,INR,2025-07-21,2026-09-11
P00818,Grocery_Product_0818,Grocery,23331.26,INR,2026-05-09,2026-09-10
P00819,Sports_Product_0819,Sports,7640.41,INR,2025-11-08,2026-09-01
P00820,Fashion_Product_0820,Fashion,4922.78,INR,2025-04-28,2026-09-07
P00821,Sports_Product_0821,Sports,7447.89,INR,2025-04-05,2026-09-04
P00822,Beauty_Product_0822,Beauty,31172.17,INR,2026-08-03,2026-09-11
P00823,Grocery_Product_0823,Grocery,25899.54,INR,2026-05-30,2026-09-02
P00824,Grocery_Product_0824,Grocery,872.08,INR,2025-02-13,2026-09-11
P00825,Sports_Product_0825,Sports,19204.03,INR,2025-11-15,2026-09-03
P00826,Beauty_Product_0826,Beauty,17254.8,INR,2026-04-20,2026-09-09
P00827,Sports_Product_0827,Sports,37764.55,INR,2026-03-22,2026-09-04
P00828,Grocery_Product_0828,Grocery,16690.55,INR,2026-06-01,2026-09-08
P00829,Beauty_Product_0829,Beauty,48621.95,INR,2025-12-22,2026-09-03
P00830,Beauty_Product_0830,Beauty,10738.03,INR,2025-11-04,2026-09-09
P00831,Sports_Product_0831,Sports,47521.48,INR,2025-05-28,2026-09-04
P00832,Grocery_Product_0832,Grocery,37883.05,INR,2026-05-21,2026-09-11
P00833,Fashion_Product_0833,Fashion,15795.9,INR,2025-10-30,2026-09-03
P00834,Fashion_Product_0834,Fashion,32004.79,INR,2025-07-27,2026-09-06
P00835,Electronics_Product_0835,Electronics,3472.66,INR,2026-04-23,2026-09-09
P00836,Grocery_Product_0836,Grocery,27898.23,INR,2025-07-11,2026-09-09
P00837,Electronics_Product_0837,Electronics,16621.82,INR,2025-09-13,2026-09-05
P00838,Home_Product_0838,Home,18338.62,INR,2026-07-22,2026-09-09
P00839,Fashion_Product_0839,Fashion,25587.14,INR,2026-04-29,2026-09-03
P00840,Electronics_Product_0840,Electronics,49350.87,INR,2026-03-28,2026-09-07
P00841,Beauty_Product_0841,Beauty,21812.89,INR,2026-01-23,2026-09-01
P00842,Sports_Product_0842,Sports,6511.35,INR,2026-07-14,2026-09-08
P00843,Home_Product_0843,Home,16114.55,INR,2026-05-28,2026-09-08
P00844,Electronics_Product_0844,Electronics,36174.65,INR,2025-05-13,2026-09-01
P00845,Grocery_Product_0845,Grocery,23683.64,INR,2025-08-01,2026-09-02
P00846,Grocery_Product_0846,Grocery,42115.0,INR,2025-08-09,2026-09-07
P00847,Sports_Product_0847,Sports,18058.4,INR,2025-07-14,2026-09-02
P00848,Home_Product_0848,Home,38878.07,INR,2025-05-20,2026-09-07
P00849,Fashion_Product_0849,Fashion,4853.56,INR,2025-02-05,2026-09-08
P00850,Home_Product_0850,Home,35621.43,INR,2025-03-26,2026-09-05
P00851,Home_Product_0851,Home,11070.4,INR,2025-05-05,2026-09-01
P00852,Beauty_Product_0852,Beauty,4171.81,INR,2025-10-21,2026-09-06
P00853,Fashion_Product_0853,Fashion,29583.96,INR,2026-01-27,2026-09-05
P00854,Home_Product_0854,Home,35419.58,INR,2025-11-16,2026-09-05
P00855,Fashion_Product_0855,Fashion,10754.32,INR,2026-05-06,2026-09-02
P00856,Electronics_Product_0856,Electronics,34206.91,INR,2026-01-07,2026-09-04
P00857,Fashion_Product_0857,Fashion,40951.52,INR,2025-10-11,2026-09-10
P00858,Beauty_Product_0858,Beauty,8313.92,INR,2026-03-19,2026-09-10
P00859,Beauty_Product_0859,Beauty,1520.67,INR,2025-01-26,2026-09-01
P00860,Grocery_Product_0860,Grocery,10379.49,INR,2025-11-06,2026-09-04
P00861,Home_Product_0861,Home,15145.24,INR,2026-05-24,2026-09-06
P00862,Grocery_Product_0862,Grocery,35599.82,INR,2025-12-31,2026-09-09
P00863,Grocery_Product_0863,Grocery,20725.45,INR,2025-03-12,2026-09-09
P00864,Sports_Product_0864,Sports,25377.76,INR,2026-05-03,2026-09-09
P00865,Beauty_Product_0865,Beauty,2778.0,INR,2025-05-14,2026-09-02
P00866,Home_Product_0866,Home,28676.11,INR,2025-06-07,2026-09-08
P00867,Sports_Product_0867,Sports,12829.84,INR,2026-04-13,2026-09-07
P00868,Fashion_Product_0868,Fashion,25795.96,INR,2026-05-18,2026-09-05
P00869,Sports_Product_0869,Sports,43386.52,INR,2025-08-04,2026-09-04
P00870,Electronics_Product_0870,Electronics,8091.89,INR,2025-07-10,2026-09-04
P00871,Sports_Product_0871,Sports,16141.5,INR,2026-07-25,2026-09-01
P00872,Beauty_Product_0872,Beauty,786.63,INR,2026-04-07,2026-09-04
P00873,Grocery_Product_0873,Grocery,5970.2,INR,2025-11-16,2026-09-09
P00874,Fashion_Product_0874,Fashion,39897.03,INR,2026-07-23,2026-09-08
P00875,Home_Product_0875,Home,23044.6,INR,2026-05-24,2026-09-05
P00876,Electronics_Product_0876,Electronics,23005.23,INR,2025-08-15,2026-09-07
P00877,Beauty_Product_0877,Beauty,20614.39,INR,2025-12-28,2026-09-07
P00878,Electronics_Product_0878,Electronics,285.22,INR,2026-04-06,2026-09-07
P00879,Grocery_Product_0879,Grocery,7047.56,INR,2026-07-17,2026-09-03
P00880,Electronics_Product_0880,Electronics,43285.26,INR,2025-07-05,2026-09-11
P00881,Grocery_Product_0881,Grocery,26983.43,INR,2025-05-04,2026-09-10
P00882,Fashion_Product_0882,Fashion,42949.0,INR,2026-05-31,2026-09-07
P00883,Sports_Product_0883,Sports,8334.15,INR,2026-07-23,2026-09-05
P00884,Beauty_Product_0884,Beauty,6768.8,INR,2025-09-25,2026-09-04
P00885,Sports_Product_0885,Sports,10377.92,INR,2025-01-12,2026-09-05
P00886,Grocery_Product_0886,Grocery,38983.46,INR,2026-08-24,2026-09-07
P00887,Sports_Product_0887,Sports,8387.38,INR,2025-02-07,2026-09-07
P00888,Beauty_Product_0888,Beauty,33039.63,INR,2026-02-11,2026-09-01
P00889,Home_Product_0889,Home,27198.72,INR,2025-08-26,2026-09-02
P00890,Fashion_Product_0890,Fashion,10197.99,INR,2025-09-28,2026-09-04
P00891,Home_Product_0891,Home,26099.45,INR,2025-10-11,2026-09-10
P00892,Sports_Product_0892,Sports,4668.46,INR,2026-06-18,2026-09-11
P00893,Home_Product_0893,Home,49073.2,INR,2026-03-20,2026-09-06
P00894,Electronics_Product_0894,Electronics,7784.61,INR,2025-09-25,2026-09-03
P00895,Electronics_Product_0895,Electronics,1550.55,INR,2026-02-03,2026-09-04
P00896,Beauty_Product_0896,Beauty,27909.78,INR,2025-04-01,2026-09-08
P00897,Grocery_Product_0897,Grocery,1045.96,INR,2026-07-27,2026-09-04
P00898,Beauty_Product_0898,Beauty,12694.77,INR,2026-06-26,2026-09-02
P00899,Electronics_Product_0899,Electronics,34494.94,INR,2025-12-13,2026-09-10
P00900,Home_Product_0900,Home,46292.24,INR,2026-07-20,2026-09-11
P00901,Grocery_Product_0901,Grocery,18675.39,INR,2025-09-22,2026-09-03
P00902,Electronics_Product_0902,Electronics,31169.98,INR,2026-05-27,2026-09-10
P00903,Fashion_Product_0903,Fashion,46076.66,INR,2025-08-02,2026-09-07
P00904,Fashion_Product_0904,Fashion,45487.54,INR,2026-02-08,2026-09-06
P00905,Sports_Product_0905,Sports,24876.58,INR,2026-05-16,2026-09-07
P00906,Beauty_Product_0906,Beauty,21439.72,INR,2026-05-20,2026-09-08
P00907,Beauty_Product_0907,Beauty,18367.75,INR,2025-08-03,2026-09-06
P00908,Sports_Product_0908,Sports,21313.75,INR,2025-08-02,2026-09-05
P00909,Electronics_Product_0909,Electronics,24326.76,INR,2025-03-16,2026-09-10
P00910,Home_Product_0910,Home,11079.94,INR,2026-07-23,2026-09-01
P00911,Sports_Product_0911,Sports,32651.63,INR,2025-11-01,2026-09-03
P00912,Beauty_Product_0912,Beauty,39351.48,INR,2025-05-14,2026-09-04
P00913,Fashion_Product_0913,Fashion,30428.5,INR,2025-01-14,2026-09-11
P00914,Beauty_Product_0914,Beauty,42490.29,INR,2025-04-28,2026-09-06
P00915,Electronics_Product_0915,Electronics,1753.58,INR,2025-03-18,2026-09-02
P00916,Fashion_Product_0916,Fashion,30527.5,INR,2025-12-09,2026-09-05
P00917,Sports_Product_0917,Sports,48353.17,INR,2025-11-12,2026-09-05
P00918,Fashion_Product_0918,Fashion,37493.25,INR,2026-02-27,2026-09-05
P00919,Beauty_Product_0919,Beauty,30960.88,INR,2025-03-18,2026-09-05
P00920,Sports_Product_0920,Sports,30224.07,INR,2025-03-31,2026-09-01
P00921,Grocery_Product_0921,Grocery,26275.27,INR,2026-02-08,2026-09-02
P00922,Beauty_Product_0922,Beauty,38888.14,INR,2025-09-14,2026-09-08
P00923,Grocery_Product_0923,Grocery,30318.44,INR,2025-11-16,2026-09-11
P00924,Grocery_Product_0924,Grocery,30178.06,INR,2025-04-02,2026-09-06
P00925,Beauty_Product_0925,Beauty,11285.17,INR,2025-01-28,2026-09-07
P00926,Beauty_Product_0926,Beauty,30692.53,INR,2026-08-10,2026-09-07
P00927,Beauty_Product_0927,Beauty,33347.71,INR,2026-02-01,2026-09-08
P00928,Fashion_Product_0928,Fashion,48891.63,INR,2026-08-22,2026-09-11
P00929,Beauty_Product_0929,Beauty,5995.76,INR,2025-07-05,2026-09-04
P00930,Beauty_Product_0930,Beauty,9141.09,INR,2025-11-09,2026-09-04
P00931,Grocery_Product_0931,Grocery,8754.21,INR,2026-01-08,2026-09-09
P00932,Beauty_Product_0932,Beauty,28422.93,INR,2026-03-26,2026-09-03
P00933,Home_Product_0933,Home,45566.46,INR,2026-04-26,2026-09-02
P00934,Grocery_Product_0934,Grocery,42227.08,INR,2026-01-08,2026-09-06
P00935,Grocery_Product_0935,Grocery,22251.18,INR,2025-07-20,2026-09-03
P00936,Beauty_Product_0936,Beauty,23397.56,INR,2025-05-02,2026-09-02
P00937,Grocery_Product_0937,Grocery,16847.58,INR,2025-04-09,2026-09-08
P00938,Grocery_Product_0938,Grocery,25005.96,INR,2025-07-07,2026-09-07
P00939,Electronics_Product_0939,Electronics,40875.1,INR,2026-08-24,2026-09-07
P00940,Sports_Product_0940,Sports,17081.55,INR,2026-06-05,2026-09-09
P00941,Grocery_Product_0941,Grocery,26847.43,INR,2026-07-18,2026-09-07
P00942,Electronics_Product_0942,Electronics,1842.18,INR,2026-06-21,2026-09-06
P00943,Grocery_Product_0943,Grocery,30286.02,INR,2025-07-25,2026-09-06
P00944,Sports_Product_0944,Sports,18986.26,INR,2026-05-06,2026-09-10
P00945,Home_Product_0945,Home,41479.94,INR,2025-07-19,2026-09-07
P00946,Home_Product_0946,Home,13648.94,INR,2026-05-24,2026-09-01
P00947,Fashion_Product_0947,Fashion,19194.67,INR,2025-06-03,2026-09-08
P00948,Beauty_Product_0948,Beauty,41997.89,INR,2026-03-11,2026-09-06
P00949,Sports_Product_0949,Sports,19745.03,INR,2025-09-28,2026-09-06
P00950,Sports_Product_0950,Sports,22277.05,INR,2026-02-01,2026-09-07
P00951,Sports_Product_0951,Sports,13037.22,INR,2026-08-21,2026-09-11
P00952,Home_Product_0952,Home,48624.1,INR,2025-03-22,2026-09-06
P00953,Home_Product_0953,Home,42112.77,INR,2025-09-02,2026-09-05
P00954,Beauty_Product_0954,Beauty,45364.51,INR,2025-11-24,2026-09-11
P00955,Electronics_Product_0955,Electronics,35872.37,INR,2025-05-13,2026-09-05
P00956,Electronics_Product_0956,Electronics,38754.17,INR,2025-09-05,2026-09-08
P00957,Beauty_Product_0957,Beauty,8564.69,INR,2025-01-06,2026-09-09
P00958,Grocery_Product_0958,Grocery,13716.39,INR,2026-06-21,2026-09-10
P00959,Beauty_Product_0959,Beauty,15808.55,INR,2025-08-21,2026-09-11
P00960,Sports_Product_0960,Sports,13008.04,INR,2025-01-28,2026-09-04
P00961,Beauty_Product_0961,Beauty,40255.0,INR,2025-12-24,2026-09-05
P00962,Sports_Product_0962,Sports,43357.29,INR,2025-02-03,2026-09-08
P00963,Sports_Product_0963,Sports,462.84,INR,2025-08-24,2026-09-09
P00964,Fashion_Product_0964,Fashion,10015.21,INR,2026-07-01,2026-09-06
P00965,Beauty_Product_0965,Beauty,29058.26,INR,2025-07-11,2026-09-10
P00966,Electronics_Product_0966,Electronics,12457.97,INR,2026-01-24,2026-09-05
P00967,Grocery_Product_0967,Grocery,26289.6,INR,2025-10-11,2026-09-01
P00968,Beauty_Product_0968,Beauty,11147.41,INR,2025-08-03,2026-09-01
P00969,Home_Product_0969,Home,4458.32,INR,2025-01-02,2026-09-07
P00970,Fashion_Product_0970,Fashion,8915.23,INR,2025-09-21,2026-09-01
P00971,Home_Product_0971,Home,5256.65,INR,2025-05-25,2026-09-07
P00972,Home_Product_0972,Home,25873.61,INR,2026-06-30,2026-09-08
P00973,Grocery_Product_0973,Grocery,29112.15,INR,2025-07-30,2026-09-04
P00974,Home_Product_0974,Home,46232.81,INR,2026-04-24,2026-09-05
P00975,Grocery_Product_0975,Grocery,21408.36,INR,2026-02-08,2026-09-07
P00976,Grocery_Product_0976,Grocery,1962.4,INR,2025-08-12,2026-09-03
P00977,Beauty_Product_0977,Beauty,9907.64,INR,2026-08-08,2026-09-10
P00978,Beauty_Product_0978,Beauty,13295.37,INR,2025-12-10,2026-09-10
P00979,Fashion_Product_0979,Fashion,39148.72,INR,2026-08-13,2026-09-05
P00980,Electronics_Product_0980,Electronics,2762.28,INR,2025-04-01,2026-09-01
P00981,Fashion_Product_0981,Fashion,31450.44,INR,2026-03-23,2026-09-01
P00982,Beauty_Product_0982,Beauty,40228.28,INR,2025-04-23,2026-09-11
P00983,Sports_Product_0983,Sports,16461.11,INR,2026-02-06,2026-09-05
P00984,Sports_Product_0984,Sports,13191.3,INR,2026-04-18,2026-09-08
P00985,Sports_Product_0985,Sports,31727.99,INR,2025-07-27,2026-09-09
P00986,Fashion_Product_0986,Fashion,49791.66,INR,2025-01-23,2026-09-07
P00987,Electronics_Product_0987,Electronics,13251.93,INR,2025-08-09,2026-09-06
P00988,Beauty_Product_0988,Beauty,43123.33,INR,2026-01-16,2026-09-05
P00989,Grocery_Product_0989,Grocery,47328.37,INR,2026-06-25,2026-09-10
P00990,Fashion_Product_0990,Fashion,42764.15,INR,2025-01-24,2026-09-06
P00991,Grocery_Product_0991,Grocery,37893.32,INR,2025-07-07,2026-09-07
P00992,Electronics_Product_0992,Electronics,9366.9,INR,2026-04-24,2026-09-01
P00993,Grocery_Product_0993,Grocery,20233.04,INR,2026-06-25,2026-09-08
P00994,Home_Product_0994,Home,21691.39,INR,2026-04-27,2026-09-01
P00995,Beauty_Product_0995,Beauty,4350.3,INR,2026-07-09,2026-09-11
P00996,Electronics_Product_0996,Electronics,47076.84,INR,2025-07-06,2026-09-04
P00997,Grocery_Product_0997,Grocery,20015.43,INR,2025-04-08,2026-09-04
P00998,Sports_Product_0998,Sports,5577.39,INR,2025-07-12,2026-09-08
P00999,Beauty_Product_0999,Beauty,12751.33,INR,2026-06-18,2026-09-05
P01000,Grocery_Product_1000,Grocery,5211.46,INR,2025-08-01,2026-09-04
P09991,Broken_Product_1,Electronics,,INR,2026-01-01,2026-09-01
P09992,Broken_Product_2,Home,-50.0,INR,2026-01-01,2026-09-02
