order_id,customer_id,product_id,quantity,order_date,updated_at,order_status
O00023752,106690.0,P00450,3,2026-08-13,2026-08-13 04:26:00,CANCELLED
O00023753,103743.0,P00531,3,2026-08-01,2026-08-01 01:31:00,CONFIRMED
O00023754,103450.0,P00240,2,2026-08-29,2026-08-29 01:49:00,CANCELLED
O00023755,108829.0,P00404,3,2026-08-06,2026-08-06 14:36:00,CONFIRMED
O00023756,105981.0,P00873,5,2026-08-12,2026-08-12 20:38:00,DELIVERED
O00023757,102809.0,P00767,5,2026-08-18,2026-08-18 08:09:00,SHIPPED
O00023758,108001.0,P00897,4,2026-08-07,2026-08-07 16:53:00,PLACED
O00023759,103694.0,P00476,4,2026-09-02,2026-09-02 03:22:00,PLACED
O00023760,102154.0,P00934,5,2026-08-20,2026-08-20 17:51:00,DELIVERED
O00023761,108207.0,P00278,4,2026-08-23,2026-08-23 05:45:00,PLACED
O00023762,101871.0,P00668,4,2026-08-14,2026-08-14 07:12:00,CONFIRMED
O00023763,104636.0,P00035,5,2026-08-09,2026-08-09 11:03:00,CANCELLED
O00023764,106638.0,P00484,2,2026-08-14,2026-08-14 00:44:00,CANCELLED
O00023765,108013.0,P00915,3,2026-08-02,2026-08-02 19:51:00,SHIPPED
O00023766,102380.0,P00226,1,2026-08-13,2026-08-13 23:50:00,SHIPPED
O00023767,103842.0,P00593,4,2026-08-23,2026-08-23 12:42:00,PLACED
O00023768,108908.0,P00683,2,2026-09-03,2026-09-03 16:07:00,CONFIRMED
O00023769,106607.0,P00612,5,2026-08-06,2026-08-06 22:58:00,CONFIRMED
O00023770,109681.0,P00526,1,2026-08-30,2026-08-30 22:08:00,CANCELLED
O00023771,101857.0,P00049,3,2026-08-19,2026-08-19 08:53:00,CANCELLED
O00023772,105699.0,P00021,3,2026-09-06,2026-09-06 23:50:00,CONFIRMED
O00023773,102714.0,P00030,5,2026-08-24,2026-08-24 06:59:00,DELIVERED
O00023774,103036.0,P00746,1,2026-08-27,2026-08-27 23:54:00,DELIVERED
O00023775,107177.0,P00591,2,2026-08-16,2026-08-16 02:40:00,CONFIRMED
O00023776,102171.0,P00295,4,2026-08-25,2026-08-25 02:49:00,PLACED
O00023777,102617.0,P00228,3,2026-08-31,2026-08-31 14:44:00,DELIVERED
O00023778,104518.0,P00509,1,2026-08-02,2026-08-02 11:20:00,SHIPPED
O00023779,105742.0,P00835,5,2026-08-14,2026-08-14 07:57:00,DELIVERED
O00023780,104157.0,P00245,2,2026-09-02,2026-09-02 01:42:00,SHIPPED
O00023781,108153.0,P00045,4,2026-08-17,2026-08-17 14:33:00,CANCELLED
O00023782,109953.0,P00698,4,2026-08-17,2026-08-17 16:41:00,PLACED
O00023783,104654.0,P00835,4,2026-08-21,2026-08-21 12:31:00,CONFIRMED
O00023784,109069.0,P00221,2,2026-09-06,2026-09-06 18:01:00,CONFIRMED
O00023785,100687.0,P00816,4,2026-08-20,2026-08-20 08:35:00,SHIPPED
O00023786,108802.0,P00514,2,2026-08-17,2026-08-17 12:52:00,CANCELLED
O00023787,102786.0,P00636,1,2026-08-26,2026-08-26 12:55:00,DELIVERED
O00023788,107895.0,P00450,2,2026-08-17,2026-08-17 19:34:00,CONFIRMED
O00023789,106276.0,P00258,3,2026-08-10,2026-08-10 16:15:00,CONFIRMED
O00023790,103282.0,P00114,5,2026-08-01,2026-08-01 06:10:00,CONFIRMED
O00023791,106262.0,P00739,3,2026-08-10,2026-08-10 22:10:00,SHIPPED
O00023792,105789.0,P00988,4,2026-08-05,2026-08-05 21:18:00,CANCELLED
O00023793,105047.0,P00157,2,2026-08-06,2026-08-06 20:28:00,PLACED
O00023794,101176.0,P00842,1,2026-08-22,2026-08-22 11:26:00,CONFIRMED
O00023795,101951.0,P00944,2,2026-08-31,2026-08-31 20:39:00,DELIVERED
O00023796,104033.0,P00066,4,2026-09-08,2026-09-08 23:38:00,CONFIRMED
O00023797,108457.0,P00158,2,2026-08-27,2026-08-27 04:14:00,CANCELLED
O00023798,108064.0,P00685,3,2026-08-07,2026-08-07 22:17:00,DELIVERED
O00023799,105117.0,P00143,1,2026-09-03,2026-09-03 13:12:00,DELIVERED
O00023800,103876.0,P00512,2,2026-08-10,2026-08-10 23:14:00,SHIPPED
O00023801,105313.0,P00361,2,2026-08-29,2026-08-29 10:16:00,CANCELLED
O00023802,107990.0,P00895,5,2026-08-30,2026-08-30 22:03:00,PLACED
O00023803,103223.0,P00236,1,2026-08-22,2026-08-22 14:22:00,PLACED
O00023804,105443.0,P00914,5,2026-08-07,2026-08-07 11:45:00,DELIVERED
O00023805,102420.0,P00784,5,2026-09-01,2026-09-01 09:17:00,CONFIRMED
O00023806,102610.0,P00864,3,2026-08-11,2026-08-11 00:41:00,DELIVERED
O00023807,101360.0,P00096,3,2026-08-19,2026-08-19 22:11:00,CONFIRMED
O00023808,101435.0,P00050,4,2026-09-02,2026-09-02 11:12:00,SHIPPED
O00023809,104446.0,P00240,3,2026-08-01,2026-08-01 14:18:00,PLACED
O00023810,104507.0,P00667,4,2026-08-16,2026-08-16 18:20:00,CONFIRMED
O00023811,108559.0,P00921,4,2026-08-06,2026-08-06 17:13:00,CONFIRMED
O00023812,102442.0,P00993,2,2026-09-09,2026-09-09 11:33:00,SHIPPED
O00023813,103193.0,P00332,4,2026-09-06,2026-09-06 10:19:00,CANCELLED
O00023814,109480.0,P00118,1,2026-08-08,2026-08-08 17:39:00,CANCELLED
O00023815,102511.0,P00729,5,2026-08-09,2026-08-09 05:53:00,CANCELLED
O00023816,102434.0,P00431,3,2026-08-19,2026-08-19 05:06:00,CONFIRMED
O00023817,108465.0,P00913,3,2026-08-22,2026-08-22 15:11:00,PLACED
O00023818,100655.0,P00924,5,2026-08-23,2026-08-23 04:24:00,CANCELLED
O00023819,105211.0,P00505,4,2026-08-28,2026-08-28 18:40:00,DELIVERED
O00023820,103233.0,P00653,3,2026-08-29,2026-08-29 13:56:00,PLACED
O00023821,106792.0,P00352,3,2026-09-07,2026-09-07 01:33:00,CONFIRMED
O00023822,101374.0,P00882,5,2026-08-29,2026-08-29 13:54:00,SHIPPED
O00023823,107515.0,P00019,1,2026-08-09,2026-08-09 16:02:00,PLACED
O00023824,101307.0,P00098,5,2026-08-07,2026-08-07 09:25:00,SHIPPED
O00023825,105874.0,P00772,5,2026-08-05,2026-08-05 18:55:00,CONFIRMED
O00023826,104563.0,P00977,2,2026-08-25,2026-08-25 09:28:00,SHIPPED
O00023827,106949.0,P00184,2,2026-08-12,2026-08-12 05:29:00,DELIVERED
O00023828,103466.0,P00325,5,2026-08-06,2026-08-06 01:02:00,CONFIRMED
O00023829,100119.0,P00889,4,2026-09-04,2026-09-04 08:40:00,DELIVERED
O00023830,101266.0,P00704,3,2026-08-05,2026-08-05 22:37:00,PLACED
O00023831,103984.0,P00226,5,2026-09-07,2026-09-07 21:48:00,PLACED
O00023832,106175.0,P00012,5,2026-08-29,2026-08-29 01:08:00,SHIPPED
O00023833,107212.0,P00557,2,2026-09-04,2026-09-04 15:16:00,CONFIRMED
O00023834,105428.0,P00100,2,2026-08-11,2026-08-11 22:42:00,SHIPPED
O00023835,108780.0,P00478,2,2026-08-02,2026-08-02 00:30:00,CONFIRMED
O00023836,108937.0,P00178,3,2026-08-21,2026-08-21 09:51:00,PLACED
O00023837,109126.0,P00495,2,2026-08-29,2026-08-29 15:14:00,CONFIRMED
O00023838,106149.0,P00340,3,2026-08-27,2026-08-27 07:26:00,DELIVERED
O00023839,108192.0,P00100,2,2026-08-17,2026-08-17 16:32:00,DELIVERED
O00023840,101564.0,P00778,2,2026-08-29,2026-08-29 08:24:00,CANCELLED
O00023841,100417.0,P00852,5,2026-08-29,2026-08-29 13:04:00,PLACED
O00023842,106426.0,P00380,4,2026-08-22,2026-08-22 09:33:00,CANCELLED
O00023843,101423.0,P00615,5,2026-09-10,2026-09-10 04:16:00,CONFIRMED
O00023844,106010.0,P00622,3,2026-09-02,2026-09-02 07:47:00,PLACED
O00023845,103922.0,P00930,5,2026-09-06,2026-09-06 09:03:00,CONFIRMED
O00023846,106177.0,P00188,1,2026-08-16,2026-08-16 01:13:00,SHIPPED
O00023847,107543.0,P00420,4,2026-09-09,2026-09-09 02:36:00,CONFIRMED
O00023848,109133.0,P00351,1,2026-08-30,2026-08-30 23:08:00,PLACED
O00023849,106984.0,P00171,4,2026-08-03,2026-08-03 12:08:00,PLACED
O00023850,104171.0,P00794,3,2026-08-08,2026-08-08 05:47:00,CANCELLED
O00023851,102877.0,P00362,3,2026-08-23,2026-08-23 15:44:00,SHIPPED
O00023852,103995.0,P00902,5,2026-08-29,2026-08-29 16:35:00,CONFIRMED
O00023853,101538.0,P00735,4,2026-08-01,2026-08-01 07:48:00,SHIPPED
O00023854,102899.0,P00005,2,2026-08-14,2026-08-14 08:20:00,CANCELLED
O00023855,109069.0,P00732,4,2026-08-01,2026-08-01 08:48:00,CONFIRMED
O00023856,108040.0,P00505,4,2026-08-18,2026-08-18 08:26:00,PLACED
O00023857,108196.0,P00406,5,2026-08-22,2026-08-22 18:50:00,CANCELLED
O00023858,109768.0,P00267,4,2026-09-10,2026-09-10 16:02:00,CONFIRMED
O00023859,101609.0,P00938,2,2026-08-30,2026-08-30 23:27:00,DELIVERED
O00023860,102572.0,P00657,5,2026-09-01,2026-09-01 00:20:00,DELIVERED
O00023861,103475.0,P00604,3,2026-08-16,2026-08-16 13:09:00,PLACED
O00023862,103506.0,P00535,4,2026-08-15,2026-08-15 13:32:00,SHIPPED
O00023863,101694.0,P00366,5,2026-08-11,2026-08-11 06:02:00,CONFIRMED
O00023864,102637.0,P00109,4,2026-09-08,2026-09-08 04:23:00,SHIPPED
O00023865,100826.0,P00157,1,2026-09-04,2026-09-04 10:07:00,DELIVERED
O00023866,103811.0,P00963,2,2026-08-01,2026-08-01 21:49:00,DELIVERED
O00023867,107568.0,P00846,3,2026-08-29,2026-08-29 07:58:00,SHIPPED
O00023868,109118.0,P00603,3,2026-09-03,2026-09-03 15:37:00,CANCELLED
O00023869,106181.0,P00505,5,2026-09-02,2026-09-02 22:30:00,CANCELLED
O00023870,104283.0,P00613,4,2026-09-03,2026-09-03 16:39:00,CANCELLED
O00023871,107451.0,P00793,3,2026-08-02,2026-08-02 20:00:00,SHIPPED
O00023872,108136.0,P00624,3,2026-08-15,2026-08-15 00:03:00,DELIVERED
O00023873,106541.0,P00208,1,2026-08-10,2026-08-10 02:06:00,PLACED
O00023874,102864.0,P00290,2,2026-08-29,2026-08-29 06:47:00,PLACED
O00023875,103567.0,P00689,2,2026-08-01,2026-08-01 08:40:00,SHIPPED
O00023876,107641.0,P00050,4,2026-08-27,2026-08-27 08:46:00,PLACED
O00023877,104695.0,P00436,2,2026-08-14,2026-08-14 22:21:00,PLACED
O00023878,102389.0,P00860,1,2026-08-11,2026-08-11 21:51:00,DELIVERED
O00023879,108957.0,P00202,4,2026-09-06,2026-09-06 16:45:00,CONFIRMED
O00023880,103865.0,P00090,3,2026-08-31,2026-08-31 05:18:00,CONFIRMED
O00023881,105602.0,P00051,3,2026-09-02,2026-09-02 02:40:00,SHIPPED
O00023882,104285.0,P00279,4,2026-08-24,2026-08-24 08:35:00,DELIVERED
O00023883,109386.0,P00852,3,2026-08-13,2026-08-13 10:02:00,CONFIRMED
O00023884,101738.0,P00886,1,2026-08-30,2026-08-30 11:22:00,CONFIRMED
O00023885,104016.0,P00268,4,2026-09-03,2026-09-03 16:03:00,SHIPPED
O00023886,104046.0,P00692,1,2026-08-25,2026-08-25 11:39:00,DELIVERED
O00023887,108732.0,P00980,5,2026-08-10,2026-08-10 16:09:00,DELIVERED
O00023888,105927.0,P00560,5,2026-08-22,2026-08-22 19:54:00,SHIPPED
O00023889,103890.0,P00898,5,2026-08-18,2026-08-18 02:10:00,CANCELLED
O00023890,106679.0,P00551,2,2026-08-19,2026-08-19 07:58:00,DELIVERED
O00023891,103940.0,P00669,4,2026-08-01,2026-08-01 09:33:00,CONFIRMED
O00023892,100632.0,P00774,4,2026-08-19,2026-08-19 15:47:00,CONFIRMED
O00023893,106980.0,P00024,3,2026-09-03,2026-09-03 12:26:00,PLACED
O00023894,105459.0,P00826,2,2026-08-19,2026-08-19 05:29:00,CONFIRMED
O00023895,101911.0,P00720,2,2026-09-01,2026-09-01 14:07:00,CANCELLED
O00023896,104920.0,P00801,5,2026-08-11,2026-08-11 16:44:00,DELIVERED
O00023897,108167.0,P00306,3,2026-09-06,2026-09-06 15:32:00,DELIVERED
O00023898,109208.0,P00626,1,2026-08-05,2026-08-05 04:25:00,SHIPPED
O00023899,108495.0,P00225,2,2026-08-23,2026-08-23 17:40:00,PLACED
O00023900,100520.0,P00251,4,2026-08-23,2026-08-23 01:36:00,CANCELLED
O00023901,100542.0,P00363,5,2026-09-10,2026-09-10 21:10:00,CANCELLED
O00023902,103310.0,P00666,4,2026-09-09,2026-09-09 21:05:00,PLACED
O00023903,101594.0,P00741,4,2026-08-15,2026-08-15 16:34:00,PLACED
O00023904,109397.0,P00317,2,2026-08-31,2026-08-31 13:28:00,CONFIRMED
O00023905,104756.0,P00954,3,2026-08-04,2026-08-04 22:01:00,DELIVERED
O00023906,105089.0,P00173,1,2026-08-18,2026-08-18 01:18:00,CONFIRMED
O00023907,108036.0,P00834,3,2026-08-19,2026-08-19 13:00:00,DELIVERED
O00023908,104088.0,P00792,4,2026-08-07,2026-08-07 06:01:00,SHIPPED
O00023909,103062.0,P00621,1,2026-08-09,2026-08-09 11:41:00,SHIPPED
O00023910,104679.0,P00222,4,2026-08-04,2026-08-04 09:44:00,DELIVERED
O00023911,107072.0,P00615,3,2026-08-17,2026-08-17 18:04:00,DELIVERED
O00023912,109078.0,P00784,5,2026-08-16,2026-08-16 08:50:00,CONFIRMED
O00023913,108675.0,P00767,1,2026-08-02,2026-08-02 22:34:00,CANCELLED
O00023914,108713.0,P00704,2,2026-08-18,2026-08-18 08:00:00,SHIPPED
O00023915,109967.0,P00150,5,2026-08-05,2026-08-05 01:17:00,DELIVERED
O00023916,107071.0,P00566,5,2026-08-12,2026-08-12 21:59:00,PLACED
O00023917,101200.0,P00083,5,2026-09-10,2026-09-10 23:45:00,PLACED
O00023918,108164.0,P00478,3,2026-09-04,2026-09-04 10:25:00,PLACED
O00023919,106461.0,P00140,2,2026-08-20,2026-08-20 21:01:00,CONFIRMED
O00023920,107027.0,P00467,5,2026-08-24,2026-08-24 22:45:00,CANCELLED
O00023921,101716.0,P00545,3,2026-09-08,2026-09-08 12:51:00,PLACED
O00023922,105780.0,P00534,5,2026-09-09,2026-09-09 11:10:00,PLACED
O00023923,107739.0,P00726,2,2026-08-08,2026-08-08 23:08:00,SHIPPED
O00023924,109018.0,P00323,5,2026-08-30,2026-08-30 13:28:00,CANCELLED
O00023925,108351.0,P00633,3,2026-08-30,2026-08-30 13:11:00,SHIPPED
O00023926,103948.0,P00790,3,2026-08-08,2026-08-08 05:59:00,CANCELLED
O00023927,107298.0,P00832,5,2026-08-04,2026-08-04 20:24:00,DELIVERED
O00023928,108210.0,P00748,5,2026-08-22,2026-08-22 13:15:00,CONFIRMED
O00023929,102878.0,P00105,3,2026-08-15,2026-08-15 18:43:00,DELIVERED
O00023930,104459.0,P00980,2,2026-08-18,2026-08-18 12:35:00,CANCELLED
O00023931,100783.0,P00418,3,2026-08-31,2026-08-31 12:01:00,PLACED
O00023932,108686.0,P00657,2,2026-08-23,2026-08-23 14:56:00,CANCELLED
O00023933,109549.0,P00230,1,2026-08-07,2026-08-07 07:07:00,PLACED
O00023934,102906.0,P00612,4,2026-09-07,2026-09-07 02:14:00,PLACED
O00023935,106401.0,P00214,1,2026-09-01,2026-09-01 07:50:00,DELIVERED
O00023936,108495.0,P00756,4,2026-08-22,2026-08-22 09:01:00,CONFIRMED
O00023937,109128.0,P00187,2,2026-08-16,2026-08-16 03:50:00,SHIPPED
O00023938,105529.0,P00105,1,2026-09-01,2026-09-01 22:05:00,DELIVERED
O00023939,102939.0,P00216,3,2026-09-09,2026-09-09 14:19:00,CANCELLED
O00023940,102706.0,P00238,3,2026-09-09,2026-09-09 17:36:00,CONFIRMED
O00023941,107129.0,P00922,4,2026-08-28,2026-08-28 12:58:00,CONFIRMED
O00023942,100454.0,P00776,3,2026-08-23,2026-08-23 12:51:00,CONFIRMED
O00023943,108500.0,P00427,5,2026-08-25,2026-08-25 15:43:00,DELIVERED
O00023944,104163.0,P00322,5,2026-08-15,2026-08-15 12:07:00,DELIVERED
O00023945,104969.0,P00240,4,2026-08-22,2026-08-22 02:34:00,SHIPPED
O00023946,109866.0,P00964,1,2026-09-07,2026-09-07 02:42:00,SHIPPED
O00023947,100987.0,P00252,5,2026-08-31,2026-08-31 22:36:00,PLACED
O00023948,102681.0,P00655,4,2026-08-24,2026-08-24 16:32:00,PLACED
O00023949,101391.0,P00362,1,2026-08-05,2026-08-05 09:13:00,CONFIRMED
O00023950,104607.0,P00041,3,2026-08-08,2026-08-08 00:06:00,DELIVERED
O00023951,102049.0,P00610,2,2026-08-18,2026-08-18 14:24:00,SHIPPED
O00023952,105340.0,P00071,5,2026-08-01,2026-08-01 18:21:00,PLACED
O00023953,108146.0,P00136,1,2026-08-03,2026-08-03 06:47:00,CONFIRMED
O00023954,108364.0,P00889,5,2026-08-11,2026-08-11 07:02:00,CANCELLED
O00023955,108323.0,P00079,4,2026-08-09,2026-08-09 07:25:00,CONFIRMED
O00023956,106920.0,P00965,2,2026-09-07,2026-09-07 23:35:00,SHIPPED
O00023957,103476.0,P00723,5,2026-09-06,2026-09-06 06:11:00,PLACED
O00023958,108206.0,P00485,1,2026-08-06,2026-08-06 18:32:00,CONFIRMED
O00023959,104268.0,P00057,5,2026-08-21,2026-08-21 12:56:00,CANCELLED
O00023960,103072.0,P00097,3,2026-08-04,2026-08-04 16:00:00,CANCELLED
O00023961,107641.0,P00608,4,2026-08-09,2026-08-09 14:48:00,SHIPPED
O00023962,106182.0,P00759,2,2026-09-01,2026-09-01 07:36:00,DELIVERED
O00023963,105666.0,P00625,3,2026-09-08,2026-09-08 22:04:00,CANCELLED
O00023964,102329.0,P00221,4,2026-08-18,2026-08-18 23:55:00,PLACED
O00023965,108025.0,P00876,3,2026-09-08,2026-09-08 05:23:00,PLACED
O00023966,104731.0,P00812,1,2026-09-11,2026-09-11 03:53:00,CONFIRMED
O00023967,101674.0,P00402,4,2026-08-07,2026-08-07 11:01:00,SHIPPED
O00023968,107194.0,P00027,1,2026-08-29,2026-08-29 14:16:00,CANCELLED
O00023969,103483.0,P00976,2,2026-09-03,2026-09-03 03:36:00,DELIVERED
O00023970,103131.0,P00657,5,2026-08-25,2026-08-25 08:31:00,PLACED
O00023971,105855.0,P00266,5,2026-08-14,2026-08-14 14:25:00,PLACED
O00023972,107429.0,P00530,2,2026-08-02,2026-08-02 08:34:00,CONFIRMED
O00023973,103989.0,P00771,4,2026-09-08,2026-09-08 05:14:00,DELIVERED
O00023974,105080.0,P00075,5,2026-08-01,2026-08-01 05:19:00,SHIPPED
O00023975,108987.0,P00096,1,2026-09-02,2026-09-02 13:00:00,SHIPPED
O00023976,109150.0,P00595,1,2026-08-19,2026-08-19 17:31:00,CONFIRMED
O00023977,102031.0,P00503,4,2026-09-06,2026-09-06 22:02:00,CANCELLED
O00023978,107655.0,P00638,1,2026-09-05,2026-09-05 06:00:00,CONFIRMED
O00023979,104953.0,P00082,1,2026-08-29,2026-08-29 01:58:00,CONFIRMED
O00023980,101607.0,P00691,1,2026-08-06,2026-08-06 20:42:00,CANCELLED
O00023981,101218.0,P00429,1,2026-09-11,2026-09-11 18:35:00,CONFIRMED
O00023982,107950.0,P00376,4,2026-08-16,2026-08-16 18:00:00,PLACED
O00023983,104717.0,P00339,5,2026-08-19,2026-08-19 18:07:00,SHIPPED
O00023984,108723.0,P00092,5,2026-09-04,2026-09-04 13:26:00,DELIVERED
O00023985,108055.0,P00273,1,2026-08-13,2026-08-13 15:27:00,DELIVERED
O00023986,101583.0,P00770,3,2026-08-13,2026-08-13 15:01:00,PLACED
O00023987,108640.0,P00008,4,2026-09-03,2026-09-03 13:52:00,DELIVERED
O00023988,105554.0,P00582,1,2026-08-05,2026-08-05 04:33:00,PLACED
O00023989,108360.0,P00300,4,2026-09-09,2026-09-09 11:54:00,CANCELLED
O00023990,109595.0,P00478,5,2026-08-23,2026-08-23 23:50:00,CANCELLED
O00023991,101655.0,P00300,2,2026-08-19,2026-08-19 02:44:00,CONFIRMED
O00023992,100328.0,P00451,1,2026-08-26,2026-08-26 07:14:00,SHIPPED
O00023993,100943.0,P00082,2,2026-08-26,2026-08-26 03:33:00,SHIPPED
O00023994,104786.0,P00680,3,2026-09-10,2026-09-10 13:54:00,SHIPPED
O00023995,109817.0,P00520,4,2026-08-28,2026-08-28 05:58:00,PLACED
O00023996,104973.0,P00886,2,2026-08-20,2026-08-20 22:52:00,CANCELLED
O00023997,109348.0,P00074,1,2026-08-07,2026-08-07 16:19:00,PLACED
O00023998,109143.0,P00347,2,2026-09-03,2026-09-03 06:06:00,CANCELLED
O00023999,109078.0,P00371,4,2026-08-07,2026-08-07 10:59:00,CONFIRMED
O00024000,109977.0,P00192,3,2026-08-01,2026-08-01 03:12:00,DELIVERED
O00024001,106458.0,P00038,4,2026-08-27,2026-08-27 02:05:00,CANCELLED
O00024002,104361.0,P00798,2,2026-08-06,2026-08-06 08:29:00,CANCELLED
O00024003,109171.0,P00346,5,2026-08-18,2026-08-18 19:26:00,CONFIRMED
O00024004,109699.0,P00859,2,2026-08-26,2026-08-26 16:33:00,CONFIRMED
O00024005,101959.0,P00894,4,2026-08-21,2026-08-21 05:44:00,CANCELLED
O00024006,109955.0,P00236,4,2026-08-22,2026-08-22 19:25:00,DELIVERED
O00024007,105869.0,P00554,1,2026-08-05,2026-08-05 12:27:00,PLACED
O00024008,109913.0,P00224,2,2026-08-10,2026-08-10 04:58:00,CONFIRMED
O00024009,101103.0,P00462,4,2026-08-24,2026-08-24 00:05:00,PLACED
O00024010,106539.0,P00109,2,2026-08-22,2026-08-22 10:53:00,CANCELLED
O00024011,100082.0,P00841,2,2026-08-09,2026-08-09 07:10:00,DELIVERED
O00024012,106577.0,P00794,1,2026-08-16,2026-08-16 12:54:00,DELIVERED
O00024013,103358.0,P00360,5,2026-09-03,2026-09-03 22:21:00,CONFIRMED
O00024014,100035.0,P00146,2,2026-08-02,2026-08-02 11:24:00,DELIVERED
O00024015,104733.0,P00592,5,2026-08-30,2026-08-30 18:30:00,DELIVERED
O00024016,103113.0,P00256,2,2026-09-05,2026-09-05 23:09:00,CONFIRMED
O00024017,109747.0,P00320,1,2026-08-30,2026-08-30 08:56:00,CONFIRMED
O00024018,104684.0,P00484,4,2026-09-07,2026-09-07 12:27:00,PLACED
O00024019,108713.0,P00150,5,2026-09-07,2026-09-07 17:21:00,CANCELLED
O00024020,106334.0,P00156,4,2026-08-15,2026-08-15 15:37:00,SHIPPED
O00024021,105595.0,P00416,1,2026-08-20,2026-08-20 11:49:00,SHIPPED
O00024022,107677.0,P00213,3,2026-08-20,2026-08-20 09:57:00,CONFIRMED
O00024023,107118.0,P00499,5,2026-08-01,2026-08-01 11:45:00,SHIPPED
O00024024,102877.0,P00714,5,2026-08-22,2026-08-22 22:41:00,PLACED
O00024025,101284.0,P00951,3,2026-08-01,2026-08-01 02:57:00,SHIPPED
O00024026,108291.0,P00809,2,2026-08-13,2026-08-13 04:10:00,PLACED
O00024027,107211.0,P00162,3,2026-08-17,2026-08-17 07:48:00,DELIVERED
O00024028,108896.0,P00509,3,2026-08-17,2026-08-17 19:49:00,DELIVERED
O00024029,107944.0,P00966,2,2026-08-11,2026-08-11 02:14:00,SHIPPED
O00024030,106964.0,P00573,1,2026-08-31,2026-08-31 13:09:00,DELIVERED
O00024031,109679.0,P00311,3,2026-09-01,2026-09-01 18:58:00,CONFIRMED
O00024032,103818.0,P00755,2,2026-08-15,2026-08-15 02:04:00,SHIPPED
O00024033,104672.0,P00184,1,2026-08-01,2026-08-01 19:58:00,SHIPPED
O00024034,101127.0,P00518,1,2026-08-03,2026-08-03 10:47:00,DELIVERED
O00024035,101778.0,P00578,1,2026-08-19,2026-08-19 12:13:00,DELIVERED
O00024036,101912.0,P00177,5,2026-08-25,2026-08-25 12:50:00,DELIVERED
O00024037,102422.0,P00104,1,2026-08-30,2026-08-30 13:34:00,CANCELLED
O00024038,106944.0,P00432,4,2026-08-03,2026-08-03 00:49:00,PLACED
O00024039,105643.0,P00390,3,2026-08-23,2026-08-23 16:33:00,CANCELLED
O00024040,109803.0,P00644,3,2026-08-14,2026-08-14 20:02:00,CONFIRMED
O00024041,109922.0,P00214,2,2026-09-03,2026-09-03 17:47:00,PLACED
O00024042,107703.0,P00880,3,2026-08-22,2026-08-22 16:53:00,DELIVERED
O00024043,106396.0,P00409,1,2026-08-13,2026-08-13 16:34:00,DELIVERED
O00024044,106239.0,P00274,3,2026-08-08,2026-08-08 20:32:00,PLACED
O00024045,108999.0,P00993,1,2026-09-04,2026-09-04 05:39:00,SHIPPED
O00024046,102954.0,P00168,1,2026-08-31,2026-08-31 04:23:00,SHIPPED
O00024047,109384.0,P00409,3,2026-09-06,2026-09-06 15:48:00,CONFIRMED
O00024048,104450.0,P00353,5,2026-08-19,2026-08-19 12:58:00,PLACED
O00024049,106023.0,P00550,1,2026-08-24,2026-08-24 15:03:00,CONFIRMED
O00024050,106525.0,P00321,5,2026-08-26,2026-08-26 04:56:00,SHIPPED
O00024051,108374.0,P00484,4,2026-09-07,2026-09-07 21:16:00,CANCELLED
O00024052,100972.0,P00754,5,2026-08-14,2026-08-14 02:29:00,CANCELLED
O00024053,104917.0,P00671,3,2026-09-05,2026-09-05 23:18:00,CONFIRMED
O00024054,108386.0,P00474,2,2026-08-10,2026-08-10 06:16:00,CONFIRMED
O00024055,105056.0,P00394,4,2026-08-21,2026-08-21 00:58:00,SHIPPED
O00024056,104920.0,P00561,5,2026-08-04,2026-08-04 23:59:00,CANCELLED
O00024057,100840.0,P00243,5,2026-08-25,2026-08-25 19:37:00,SHIPPED
O00024058,107372.0,P00006,4,2026-08-12,2026-08-12 13:46:00,PLACED
O00024059,108865.0,P00337,4,2026-09-10,2026-09-10 18:05:00,DELIVERED
O00024060,101297.0,P00033,2,2026-08-07,2026-08-07 09:04:00,SHIPPED
O00024061,108908.0,P00686,2,2026-08-18,2026-08-18 23:05:00,DELIVERED
O00024062,109108.0,P00860,4,2026-08-30,2026-08-30 09:15:00,CANCELLED
O00024063,108837.0,P00199,5,2026-09-01,2026-09-01 10:07:00,PLACED
O00024064,105809.0,P00057,4,2026-09-09,2026-09-09 16:14:00,DELIVERED
O00024065,105272.0,P00575,1,2026-08-20,2026-08-20 08:43:00,CANCELLED
O00024066,109765.0,P00917,5,2026-08-16,2026-08-16 11:42:00,SHIPPED
O00024067,100898.0,P00016,3,2026-08-10,2026-08-10 11:49:00,SHIPPED
O00024068,105067.0,P00966,4,2026-08-31,2026-08-31 07:55:00,PLACED
O00024069,107835.0,P00875,4,2026-09-03,2026-09-03 07:07:00,SHIPPED
O00024070,104422.0,P00874,4,2026-09-10,2026-09-10 01:23:00,CANCELLED
O00024071,100208.0,P00255,1,2026-08-26,2026-08-26 16:00:00,CONFIRMED
O00024072,104039.0,P00197,1,2026-08-13,2026-08-13 14:26:00,CONFIRMED
O00024073,107037.0,P00915,2,2026-08-22,2026-08-22 12:52:00,CANCELLED
O00024074,100330.0,P00782,2,2026-08-31,2026-08-31 09:07:00,CONFIRMED
O00024075,104906.0,P00226,3,2026-09-11,2026-09-11 11:03:00,CONFIRMED
O00024076,106227.0,P00765,3,2026-08-11,2026-08-11 21:05:00,SHIPPED
O00024077,103514.0,P00771,3,2026-08-11,2026-08-11 19:29:00,SHIPPED
